xc,yc
-163.36928,65.39559
-163.35431,65.40151
-163.33932,65.40744
-163.32436,65.41336
-163.30937,65.41928
-163.29439,65.4252
-163.27939,65.431114
-163.26439,65.437035
-163.24939,65.44295
-163.23438,65.44886
-163.21936,65.45477
-163.20435,65.46068
-163.18932,65.46659
-163.17429,65.472496
-163.15926,65.4784
-163.14421,65.48431
-163.12917,65.49021
-163.11412,65.49611
-163.09908,65.502014
-163.08401,65.50791
-163.06894,65.51381
-163.05388,65.5197
-163.0388,65.5256
-163.02371,65.53149
-163.00864,65.53738
-162.99355,65.54327
-162.97844,65.54916
-162.96335,65.555046
-162.94824,65.56093
-162.93312,65.56681
-162.91801,65.57269
-162.9029,65.578575
-162.88776,65.58446
-162.87263,65.59033
-162.8575,65.596214
-162.84235,65.60209
-162.82721,65.607956
-162.81206,65.61383
-162.79689,65.619705
-162.78174,65.62557
-162.76656,65.63144
-162.75139,65.63731
-162.7362,65.64317
-162.72102,65.64903
-162.70584,65.65489
-162.69064,65.66076
-162.67545,65.66661
-162.66025,65.67247
-162.64503,65.67833
-162.62982,65.68418
-162.6146,65.69003
-162.59938,65.695885
-162.58414,65.70174
-162.56891,65.70759
-162.55367,65.71343
-162.53842,65.71928
-162.52318,65.72512
-162.50792,65.730965
-162.49266,65.73681
-162.47739,65.742645
-162.46211,65.74848
-162.44684,65.75432
-162.43156,65.760155
-162.41628,65.76599
-162.40097,65.77182
-162.38568,65.77765
-162.37038,65.78348
-162.35507,65.78931
-162.33975,65.795135
-162.32443,65.80096
-162.30911,65.806786
-162.29378,65.81261
-162.27846,65.81843
-162.2631,65.82424
-162.24777,65.83006
-162.23242,65.83588
-162.21706,65.84169
-162.2017,65.8475
-162.18634,65.85332
-162.17096,65.85912
-162.1556,65.86494
-162.14021,65.87074
-162.12482,65.87655
-162.10944,65.882355
-162.09404,65.88815
-162.07863,65.89395
-162.06322,65.89976
-162.0478,65.905556
-162.0324,65.91135
-162.01697,65.917145
-162.00154,65.922935
-161.98611,65.92873
-161.97067,65.93452
-161.95523,65.94031
-161.93977,65.9461
-161.92432,65.95188
-161.90886,65.957664
-161.8934,65.96345
-161.87793,65.96923
-161.816,65.99234
-161.80049,65.998116
-161.78499,66.00389
-161.76949,66.00966
-161.75398,66.015434
-161.73846,66.0212
-161.72293,66.02696
-161.70741,66.03273
-161.69188,66.0385
-161.67633,66.04426
-161.66078,66.05002
-161.64523,66.05578
-161.62968,66.06153
-161.61412,66.06729
-161.59856,66.073044
-161.583,66.0788
-161.56741,66.08455
-161.55183,66.0903
-161.53624,66.09605
-161.52066,66.10179
-161.50505,66.10754
-161.48946,66.11328
-161.47385,66.119026
-161.45824,66.12477
-161.44261,66.13051
-161.42699,66.136246
-161.41136,66.14198
-161.39574,66.14771
-161.3801,66.15345
-161.36444,66.15918
-161.3488,66.16491
-161.33315,66.17064
-161.31747,66.17637
-161.30182,66.18209
-161.28615,66.18782
-161.27046,66.19354
-161.25478,66.199265
-161.23909,66.20498
-161.2234,66.2107
-161.2077,66.216415
-161.192,66.22213
-161.05043,66.2735
-161.03467,66.2792
-161.0189,66.2849
-161.00314,66.290596
-160.98737,66.29629
-160.97159,66.30199
-160.95581,66.30768
-160.94002,66.31337
-160.92422,66.31906
-160.90843,66.324745
-160.89262,66.33043
-160.87682,66.33611
-160.861,66.3418
-160.84518,66.34748
-160.82935,66.353165
-160.81352,66.35884
-160.79768,66.36452
-160.78185,66.37019
-160.76599,66.37587
-160.25601,66.55662
-160.23999,66.56224
-160.22395,66.56786
-160.20792,66.57349
-160.19188,66.5791
-160.17583,66.584724
-160.15977,66.59034
-160.14372,66.59595
-160.12766,66.60156
-160.11159,66.60717
-160.0955,66.612785
-160.07944,66.61839
-160.06334,66.62399
-160.04726,66.6296
-160.03116,66.6352
-160.01506,66.64081
-165.50069,64.50301
-165.48647,64.50914
-165.47221,64.515274
-165.45798,64.5214
-165.44373,64.527534
-165.42947,64.53366
-165.4152,64.53978
-165.40094,64.545906
-165.38667,64.552025
-165.37239,64.55815
-165.35812,64.56427
-165.34383,64.57039
-165.32954,64.57651
-165.31525,64.58262
-165.30095,64.58873
-165.28665,64.59485
-165.27234,64.60096
-165.25803,64.60707
-165.24371,64.613174
-165.22939,64.619286
-165.21506,64.62539
-165.20071,64.63149
-165.18639,64.637596
-165.17204,64.6437
-165.1577,64.649796
-165.14334,64.6559
-165.12898,64.661995
-165.11462,64.66809
-165.10025,64.67419
-165.08588,64.680275
-165.0715,64.68637
-165.05711,64.69246
-165.04274,64.69855
-165.02834,64.704636
-165.01395,64.710724
-164.99954,64.716805
-164.98514,64.72289
-164.97072,64.72897
-164.95631,64.735054
-164.94188,64.741135
-164.92746,64.74721
-164.91302,64.75329
-164.89859,64.75936
-164.88416,64.765434
-164.8697,64.77151
-164.85526,64.77758
-164.8408,64.783646
-164.82634,64.78972
-164.81187,64.795784
-164.7974,64.80185
-164.78293,64.80791
-164.76845,64.81397
-164.75395,64.82004
-164.73947,64.826096
-164.72498,64.83215
-164.71048,64.83821
-164.69597,64.84426
-164.68146,64.85032
-164.66695,64.85637
-164.65242,64.86242
-164.6379,64.86847
-164.62337,64.87452
-164.60883,64.88057
-164.59428,64.88661
-164.57974,64.892654
-164.5652,64.8987
-164.55064,64.90474
-164.53609,64.91078
-164.52151,64.91682
-164.50694,64.92286
-164.49237,64.928894
-164.4778,64.93493
-164.46321,64.940956
-164.44862,64.94699
-164.43402,64.95302
-164.41942,64.959045
-164.40482,64.96507
-164.39021,64.9711
-164.3756,64.97713
-164.36098,64.98315
-164.34634,64.98917
-164.33173,64.995186
-164.3171,65.001205
-164.30244,65.007225
-164.2878,65.013245
-164.27315,65.01926
-164.2585,65.02527
-164.24384,65.03128
-164.22917,65.03729
-164.21451,65.0433
-164.19983,65.04931
-164.18515,65.05531
-164.17047,65.06132
-164.15578,65.06732
-164.14108,65.07332
-164.12639,65.07932
-164.11168,65.08532
-164.09697,65.09132
-164.08226,65.09731
-164.06754,65.10331
-164.05281,65.1093
-164.03809,65.115295
-164.02335,65.121284
-164.0086,65.12727
-163.99387,65.133255
-163.97911,65.139244
-163.96436,65.145226
-163.9496,65.151215
-163.93483,65.157196
-163.92006,65.16317
-163.90529,65.16915
-163.8905,65.175125
-163.87572,65.18111
-163.86093,65.18708
-163.84613,65.193054
-163.83133,65.19902
-163.81653,65.204994
-163.80173,65.21096
-163.78691,65.21693
-163.77208,65.22289
-163.75726,65.22886
-163.74243,65.234825
-163.7276,65.24078
-163.71275,65.24674
-163.6979,65.2527
-163.68306,65.25866
-163.6682,65.26462
-163.65334,65.27057
-163.63847,65.27652
-163.6236,65.28247
-163.60873,65.28842
-163.59384,65.29437
-163.57896,65.300316
-163.56407,65.30627
-163.54918,65.31221
-163.53427,65.31815
-163.51936,65.3241
-163.50446,65.33003
-163.48953,65.33597
-163.47461,65.34191
-163.45969,65.34785
-163.44476,65.353775
-163.42982,65.35971
-163.41487,65.36564
-163.39993,65.371574
-163.38498,65.3775
-163.37003,65.38342
-163.35506,65.38935
-163.34009,65.39528
-163.32512,65.4012
-163.31013,65.40712
-163.29515,65.41304
-163.28017,65.41896
-163.26518,65.42487
-163.25018,65.430786
-163.23517,65.4367
-163.22017,65.44261
-163.20515,65.448524
-163.19014,65.45444
-163.17511,65.46034
-163.16008,65.46625
-163.14505,65.47215
-163.13,65.47806
-163.11496,65.48396
-163.09991,65.48986
-163.08485,65.49576
-163.06981,65.501656
-163.05473,65.50755
-163.03967,65.51345
-163.0246,65.51934
-163.0095,65.52523
-162.99443,65.53113
-162.97934,65.53701
-162.96423,65.5429
-162.94914,65.54879
-162.93404,65.55467
-162.91893,65.560555
-162.90381,65.56644
-162.88869,65.57232
-162.87357,65.57819
-162.85843,65.58407
-162.84329,65.58995
-162.82816,65.595825
-162.813,65.60169
-162.79785,65.60757
-162.7827,65.613434
-162.76753,65.6193
-162.75237,65.62517
-162.73718,65.631035
-162.72202,65.6369
-162.70683,65.64276
-162.69164,65.64863
-162.67645,65.65449
-162.66125,65.66034
-162.64604,65.6662
-162.63083,65.67205
-162.61562,65.67791
-162.6004,65.68376
-162.58517,65.68961
-162.56995,65.69546
-162.55472,65.70131
-162.53947,65.70715
-162.52423,65.713
-162.50897,65.71884
-162.49373,65.724686
-162.47845,65.73052
-162.4632,65.73637
-162.44792,65.7422
-162.43265,65.74804
-162.41736,65.75387
-162.40208,65.759705
-162.38678,65.76553
-162.37149,65.77137
-162.35619,65.77719
-162.34088,65.78302
-162.32556,65.78885
-162.31024,65.79467
-162.29492,65.80049
-162.2796,65.80631
-162.26427,65.81213
-162.24892,65.817955
-162.23358,65.82377
-162.21823,65.82958
-162.20288,65.835396
-162.18752,65.84121
-162.17215,65.84702
-162.15678,65.85283
-162.1414,65.85864
-162.12602,65.86445
-162.11064,65.87025
-162.09525,65.87605
-162.07985,65.88186
-162.06445,65.88766
-162.04904,65.893456
-162.03363,65.899254
-162.01822,65.905045
-162.00279,65.91084
-161.98737,65.91663
-161.97192,65.922424
-161.9565,65.928215
-161.94104,65.934006
-161.9256,65.93979
-161.91014,65.94558
-161.89468,65.95136
-161.87923,65.957146
-161.86375,65.96292
-161.80182,65.98603
-161.78632,65.991806
-161.77081,65.997574
-161.75531,66.00335
-161.7398,66.00912
-161.72429,66.014885
-161.70876,66.02065
-161.69324,66.02641
-161.6777,66.03218
-161.66216,66.03794
-161.64662,66.0437
-161.63107,66.04945
-161.61551,66.055214
-161.59996,66.06097
-161.5844,66.06673
-161.56882,66.07247
-161.55325,66.078224
-161.53766,66.08398
-161.52208,66.08972
-161.50648,66.09547
-161.49089,66.10121
-161.4753,66.10696
-161.45969,66.1127
-161.44408,66.11844
-161.42845,66.124176
-161.41283,66.12991
-161.3972,66.13565
-161.38156,66.14139
-161.36594,66.14712
-161.35028,66.15285
-161.33464,66.15858
-161.31898,66.16431
-161.30331,66.17004
-161.28766,66.17576
-161.27199,66.18148
-161.2563,66.1872
-161.24063,66.192924
-161.22495,66.19865
-161.20924,66.20436
-161.19354,66.210075
-161.17784,66.21579
-161.16214,66.221504
-161.14642,66.22722
-161.03629,66.26715
-161.02052,66.27285
-161.00476,66.27855
-160.989,66.28425
-160.97322,66.28994
-160.95744,66.29563
-160.94167,66.30132
-160.92587,66.307014
-160.91008,66.312706
-160.89429,66.31839
-160.87848,66.32408
-160.86267,66.329765
-160.84686,66.33544
-160.83104,66.341125
-160.81522,66.3468
-160.79938,66.352486
-160.78354,66.35816
-160.7677,66.36383
-160.75185,66.36951
-160.736,66.375175
-160.2419,66.55024
-160.22588,66.55586
-160.20984,66.561485
-160.1938,66.5671
-160.17776,66.572716
-160.16171,66.57834
-160.14566,66.583954
-160.12961,66.58956
-160.11354,66.59518
-160.09747,66.600784
-160.0814,66.60639
-160.06532,66.612
-160.04924,66.61761
-160.03314,66.62321
-160.01704,66.628815
-165.47223,64.503006
-165.458,64.50914
-165.44374,64.51527
-165.42949,64.52139
-165.41524,64.52752
-165.40099,64.533646
-165.38672,64.539764
-165.37245,64.54589
-165.35817,64.55201
-165.34389,64.55813
-165.3296,64.56425
-165.31532,64.57036
-165.30103,64.57648
-165.28673,64.58259
-165.27242,64.5887
-165.25812,64.59481
-165.2438,64.60092
-165.22948,64.607025
-165.21516,64.61314
-165.20082,64.61924
-165.1865,64.62534
-165.17215,64.63145
-165.15782,64.63754
-165.14346,64.64365
-165.12912,64.64974
-165.11476,64.65584
-165.10039,64.661934
-165.08603,64.66803
-165.07166,64.67412
-165.05728,64.680214
-165.0429,64.6863
-165.0285,64.69239
-165.01411,64.69848
-164.99973,64.70456
-164.98532,64.71065
-164.97092,64.71673
-164.9565,64.72281
-164.94208,64.72889
-164.92766,64.73497
-164.91324,64.74104
-164.8988,64.74712
-164.88437,64.7532
-164.86992,64.75927
-164.85548,64.76534
-164.84103,64.77141
-164.82657,64.77748
-164.81212,64.78355
-164.79765,64.78961
-164.78317,64.79568
-164.7687,64.80174
-164.75423,64.8078
-164.73973,64.813866
-164.72525,64.81992
-164.71075,64.82598
-164.69624,64.83203
-164.68175,64.83809
-164.66724,64.84414
-164.65273,64.8502
-164.6382,64.85625
-164.62367,64.8623
-164.60915,64.86834
-164.5946,64.87439
-164.58006,64.88043
-164.56552,64.886475
-164.55098,64.89252
-164.53642,64.89856
-164.52187,64.904594
-164.5073,64.91064
-164.49272,64.91667
-164.47815,64.92271
-164.46358,64.92874
-164.44899,64.93477
-164.4344,64.9408
-164.4198,64.94683
-164.4052,64.95286
-164.3906,64.958885
-164.37599,64.96491
-164.36137,64.97093
-164.34676,64.97696
-164.33212,64.98298
-164.3175,64.989
-164.30287,64.99502
-164.28822,65.00103
-164.27357,65.00705
-164.25893,65.01306
-164.24428,65.01907
-164.22961,65.025085
-164.21495,65.03109
-164.20029,65.0371
-164.18561,65.043106
-164.17093,65.04911
-164.15625,65.055115
-164.14156,65.06112
-164.12686,65.067116
-164.11217,65.07312
-164.09746,65.07912
-164.08275,65.08511
-164.06804,65.09111
-164.05331,65.0971
-164.03859,65.103096
-164.02386,65.109085
-164.00912,65.115074
-163.99438,65.12106
-163.97964,65.127045
-163.96489,65.13303
-163.95013,65.139015
-163.93538,65.145
-163.92061,65.15098
-163.90584,65.15696
-163.89107,65.16294
-163.8763,65.168915
-163.86151,65.17489
-163.84671,65.18086
-163.83192,65.18684
-163.81712,65.1928
-163.80232,65.19878
-163.7875,65.20474
-163.77269,65.21071
-163.75787,65.216675
-163.74304,65.22264
-163.72821,65.2286
-163.71338,65.23456
-163.69855,65.240524
-163.6837,65.246475
-163.66884,65.25243
-163.65399,65.25839
-163.63913,65.26434
-163.62427,65.270294
-163.60939,65.276245
-163.59451,65.282196
-163.57964,65.28815
-163.56474,65.29409
-163.54987,65.30003
-163.53496,65.30598
-163.52007,65.31192
-163.50516,65.31786
-163.49025,65.3238
-163.47533,65.329735
-163.4604,65.33567
-163.44548,65.341606
-163.43054,65.34754
-163.4156,65.35348
-163.40067,65.359406
-163.38573,65.36533
-163.37077,65.37126
-163.35582,65.37719
-163.34085,65.38311
-163.32588,65.38904
-163.31091,65.39496
-163.29593,65.40088
-163.28094,65.4068
-163.26596,65.41271
-163.25098,65.41863
-163.23598,65.424545
-163.22096,65.43046
-163.20596,65.43637
-163.19095,65.442276
-163.17593,65.44819
-163.1609,65.454094
-163.14587,65.46
-163.13084,65.465904
-163.1158,65.47181
-163.10077,65.47771
-163.08571,65.48361
-163.07066,65.48951
-163.0556,65.49541
-163.04054,65.5013
-163.02547,65.507195
-163.01039,65.513084
-162.99532,65.518974
-162.98022,65.524864
-162.96513,65.530754
-162.95004,65.536644
-162.93494,65.54253
-162.91983,65.54841
-162.90472,65.55429
-162.8896,65.56017
-162.87448,65.566055
-162.85936,65.57193
-162.84422,65.577805
-162.8291,65.58369
-162.81395,65.589554
-162.79881,65.59543
-162.78366,65.6013
-162.7685,65.60717
-162.75334,65.61304
-162.73817,65.618904
-162.72299,65.62477
-162.70782,65.63063
-162.69264,65.63649
-162.67744,65.64236
-162.66225,65.64821
-162.64705,65.65407
-162.63185,65.65993
-162.61664,65.66578
-162.60143,65.67163
-162.58621,65.67748
-162.57098,65.683334
-162.55576,65.689186
-162.54053,65.69503
-162.52528,65.700874
-162.51004,65.70672
-162.49478,65.71256
-162.47954,65.71841
-162.46428,65.72424
-162.449,65.73008
-162.43373,65.735916
-162.41846,65.74175
-162.40318,65.74759
-162.3879,65.75342
-162.3726,65.75925
-162.3573,65.76508
-162.342,65.770905
-162.32669,65.77673
-162.31139,65.78256
-162.29607,65.78838
-162.28075,65.794205
-162.26541,65.800026
-162.25008,65.80585
-162.23474,65.81166
-162.21939,65.817474
-162.20404,65.82329
-162.18869,65.8291
-162.17334,65.834915
-162.15797,65.84073
-162.1426,65.846535
-162.12723,65.85234
-162.11185,65.85815
-162.09647,65.86395
-162.08107,65.86975
-162.06567,65.87556
-162.05028,65.881355
-162.03487,65.88715
-162.01945,65.89295
-162.00403,65.89874
-161.98862,65.90454
-161.97319,65.91033
-161.95775,65.91612
-161.94232,65.92191
-161.92688,65.9277
-161.91142,65.93349
-161.89597,65.93927
-161.88051,65.94505
-161.86505,65.950836
-161.84958,65.95661
-161.8341,65.962395
-161.81862,65.96817
-161.77216,65.98549
-161.75665,65.991264
-161.74115,65.99703
-161.72563,66.0028
-161.71011,66.00857
-161.6946,66.014336
-161.67906,66.020096
-161.66353,66.025856
-161.648,66.03162
-161.63245,66.03738
-161.61691,66.04314
-161.60135,66.04889
-161.5858,66.05465
-161.57022,66.0604
-161.55466,66.066154
-161.53908,66.0719
-161.5235,66.07765
-161.50792,66.0834
-161.49232,66.08914
-161.47673,66.09489
-161.46114,66.10063
-161.44553,66.10637
-161.42992,66.112114
-161.41429,66.11785
-161.39867,66.12358
-161.38304,66.12932
-161.36742,66.135056
-161.35178,66.140785
-161.33614,66.146515
-161.32048,66.152245
-161.30482,66.157974
-161.28917,66.1637
-161.2735,66.169426
-161.25783,66.17515
-161.24216,66.18087
-161.22647,66.186584
-161.21078,66.19231
-161.1951,66.19802
-161.1794,66.203735
-161.1637,66.20945
-161.148,66.215164
-161.13228,66.22087
-161.11656,66.226585
-161.10083,66.23229
-161.02214,66.2608
-161.00638,66.2665
-160.99062,66.2722
-160.97485,66.2779
-160.95908,66.28359
-160.94331,66.28928
-160.92752,66.294975
-160.91174,66.30067
-160.89595,66.30635
-160.88014,66.312035
-160.86433,66.317726
-160.84853,66.3234
-160.83272,66.32909
-160.8169,66.33477
-160.80107,66.34045
-160.78525,66.34612
-160.76941,66.3518
-160.75357,66.357475
-160.73772,66.363144
-160.72186,66.36882
-160.70601,66.37449
-160.2438,66.53823
-160.22778,66.54385
-160.21176,66.54948
-160.19572,66.5551
-160.17969,66.560715
-160.16365,66.56633
-160.14761,66.571945
-160.13156,66.57756
-160.1155,66.583176
-160.09944,66.58878
-160.08337,66.5944
-160.06729,66.600006
-160.05121,66.605606
-160.03513,66.61121
-160.01904,66.61681
-160.00294,66.62242
-165.44377,64.503
-165.42952,64.509125
-165.41527,64.51525
-165.40102,64.52138
-165.38676,64.527504
-165.3725,64.53362
-165.35823,64.53974
-165.34395,64.54587
-165.32967,64.55199
-165.31538,64.5581
-165.3011,64.56422
-165.2868,64.57033
-165.2725,64.57644
-165.2582,64.58255
-165.2439,64.58866
-165.22958,64.59477
-165.21526,64.600876
-165.20093,64.60699
-165.1866,64.61309
-165.17227,64.619194
-165.15793,64.62529
-165.1436,64.63139
-165.12924,64.63749
-165.1149,64.643585
-165.10054,64.64968
-165.08617,64.65578
-165.07181,64.66187
-165.05743,64.66796
-165.04306,64.67406
-165.02867,64.680145
-165.01428,64.68623
-164.9999,64.692314
-164.9855,64.6984
-164.9711,64.70448
-164.9567,64.71056
-164.94228,64.716644
-164.92786,64.722725
-164.91344,64.728806
-164.89902,64.73488
-164.88458,64.74096
-164.87015,64.74703
-164.85571,64.753105
-164.84126,64.75917
-164.82681,64.76524
-164.81235,64.77131
-164.7979,64.777374
-164.78343,64.78344
-164.76895,64.789505
-164.75449,64.79557
-164.74,64.80163
-164.72551,64.807686
-164.71103,64.81374
-164.69653,64.8198
-164.68202,64.82586
-164.66753,64.83191
-164.65302,64.83797
-164.6385,64.84402
-164.62398,64.85007
-164.60945,64.85612
-164.59492,64.86216
-164.58038,64.86821
-164.56586,64.87425
-164.5513,64.880295
-164.53676,64.88634
-164.5222,64.89237
-164.50764,64.898415
-164.49307,64.90445
-164.4785,64.910484
-164.46393,64.91652
-164.44936,64.922554
-164.43477,64.92858
-164.42018,64.934616
-164.40558,64.94064
-164.39099,64.94667
-164.37637,64.9527
-164.36177,64.95872
-164.34715,64.964745
-164.33253,64.970764
-164.31792,64.97678
-164.30328,64.9828
-164.28865,64.98882
-164.27402,64.994835
-164.25937,65.00085
-164.24472,65.00686
-164.23006,65.01287
-164.21541,65.01888
-164.20074,65.024895
-164.18607,65.0309
-164.1714,65.0369
-164.15672,65.04291
-164.14203,65.04891
-164.12735,65.05492
-164.11266,65.06091
-164.09795,65.06691
-164.08325,65.072914
-164.06854,65.0789
-164.05382,65.0849
-164.03911,65.0909
-164.02438,65.096886
-164.00964,65.102875
-163.99492,65.108864
-163.98018,65.11485
-163.96544,65.120834
-163.95068,65.12682
-163.93593,65.132805
-163.92117,65.13879
-163.9064,65.14477
-163.89163,65.15075
-163.87686,65.15672
-163.86208,65.1627
-163.84729,65.16867
-163.8325,65.174644
-163.81772,65.18062
-163.80292,65.186584
-163.7881,65.19256
-163.7733,65.198524
-163.75848,65.20449
-163.74367,65.21046
-163.72884,65.216415
-163.714,65.22238
-163.69917,65.22834
-163.68433,65.2343
-163.66948,65.24026
-163.65463,65.24621
-163.63979,65.25217
-163.62492,65.25812
-163.61006,65.26407
-163.59518,65.27002
-163.5803,65.27596
-163.56543,65.28191
-163.55054,65.28786
-163.53566,65.2938
-163.52075,65.29974
-163.50586,65.30569
-163.49095,65.31163
-163.47604,65.317566
-163.46112,65.3235
-163.4462,65.32944
-163.43127,65.33537
-163.41635,65.34131
-163.40141,65.34724
-163.38646,65.353165
-163.37152,65.35909
-163.35657,65.36502
-163.34161,65.37095
-163.32664,65.37687
-163.31168,65.38279
-163.2967,65.38871
-163.28174,65.39463
-163.26675,65.40055
-163.25177,65.40647
-163.23677,65.412384
